CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Italy,2013,2019-02-08T08:42:56.403333Z,STA.IT2121A,SPO.IT2121A_5_BETA_2012-06-28_00:00:00,45.689439999999998,8.4584399999999995,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,98.63013699,100,98.63013699,45
Italy,2013,2019-02-08T08:42:56.403333Z,STA.IT2172A,SPO.IT2172A_5_BETA_2012-10-30_00:00:00,42.099439999999987,11.79806,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,91.50684932,100,91.50684932,33
Italy,2013,2019-02-08T08:42:56.403333Z,STA.IT1801A,SPO.IT1801A_5_nephelometry_2006-02-01_00:00:00,41.998055999999998,14.993333000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2013-01-01,2014-01-01,Not valid,Verified,48.49315068,100,48.49315068,41
Italy,2013,2019-02-08T08:42:56.403333Z,STA.IT2118A,SPO.IT2118A_5_gravi_2013-12-13_00:00:00,44.401859999999992,7.8146300000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2013-01-01,2014-01-01,Not valid,Verified,3.83561644,100,3.83561644,68
Italy,2013,2019-02-08T08:42:56.403333Z,STA.IT0895A,SPO.IT0895A_5_BETA_1999-06-01_00:00:00,44.428609999999999,12.186669999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,90.4109589,99.0990991,91.23287671,53
Italy,2013,2019-02-08T08:42:56.403333Z,STA.IT1993A,SPO.IT1993A_5_BETA_2010-05-24_00:00:00,39.260556000000001,9.1363889999999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2013-01-01,2014-01-01,Valid,Verified,98.35616438,100,98.35616438,46.96
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2183A,SPO.IT2183A_5_BETA_2014-09-26_00:00:00,43.568899999999992,10.332700000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Not valid,Verified,23.01369863,100,23.01369863,29
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2184A,SPO.IT2184A_5_BETA_2014-09-10_00:00:00,43.337800000000001,11.324999999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Not valid,Verified,28.76712329,100,28.76712329,49
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1099A,SPO.IT1099A_5_BETA_2003-02-10_00:00:00,45.962220000000002,12.658060000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Not valid,Verified,45.20547945,100,45.20547945,47.2
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0063A,SPO.IT0063A_5_BETA_2000-05-05_00:00:00,42.939166999999991,10.534166999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.35616438,100,98.35616438,37
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0267A,SPO.IT0267A_5_BETA_2005-04-07_00:00:00,45.329443999999995,9.4147219999999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,92.32876712,100,92.32876712,57.5
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0469A,SPO.IT0469A_5_gravi_1999-07-01_00:00:00,45.075850000000003,7.6782199999999996,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,99.17808219,100,99.17808219,67
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0544A,SPO.IT0544A_5_BETA_2004-09-01_00:00:00,44.823889999999999,9.8302799999999984,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,99.45205479,100,99.45205479,35
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0892A,SPO.IT0892A_5_BETA_2007-09-26_00:00:00,44.483330000000002,11.355000000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,86.30136986,100,86.30136986,36
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0903A,SPO.IT0903A_5_BETA_2006-01-09_13:00:00,44.516110999999988,10.733889,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.26027397,100,97.26027397,42
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0950A,SPO.IT0950A_5_BETA_2013-08-07_00:00:00,43.461109999999991,11.88889,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.53424658,100,97.53424658,38
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1110A,SPO.IT1110A_5_BETA_2010-01-01_00:00:00,43.738889,10.401667000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,95.34246575,100,95.34246575,35
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1152A,SPO.IT1152A_5_BETA_2006-07-05_00:00:00,44.799430000000001,10.883649999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.08219178,100,98.08219178,53
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1457A,SPO.IT1457A_5_gravi_2004-01-01_00:00:00,44.101666999999999,9.8186110000000006,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,87.94520548,100,87.94520548,27.3
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1518A,SPO.IT1518A_5_gravi_2006-12-27_00:00:00,45.438309999999994,8.6206099999999992,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.08219178,100,98.08219178,47
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1587A,SPO.IT1587A_5_BETA_2003-07-16_00:00:00,45.936939999999993,13.616390000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,95.89041096,100,95.89041096,34.29089
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1601A,SPO.IT1601A_5_BETA_2009-04-27_00:00:00,41.665280000000003,15.945,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,95.34246575,100,95.34246575,26.8
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1681A,SPO.IT1681A_5_BETA_2008-01-01_00:00:00,43.66028,11.901669999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,94.52054795,100,94.52054795,20
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1790A,SPO.IT1790A_5_BETA_2006-05-30_00:00:00,46.162499999999994,12.360833,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.90410959,100,98.90410959,21
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1876A,SPO.IT1876A_5_BETA_2006-06-30_00:00:00,45.68333299999999,9.4666670000000011,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.90410959,100,98.90410959,46.614165
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1880A,SPO.IT1880A_5_BETA_2007-12-01_00:00:00,45.433329999999991,11.890560000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,93.15068493,100,93.15068493,63
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1911A,SPO.IT1911A_5_BETA_2009-03-19_00:00:00,44.657499999999999,10.288888999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,90.1369863,100,90.1369863,28
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1921A,SPO.IT1921A_5_BETA_2014-01-01_00:00:00,44.927840000000003,11.177949999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,96.16438356,100,96.16438356,48
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1975A,SPO.IT1975A_5_BETA_2009-09-15_00:00:00,45.038332999999994,9.6691669999999981,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,92.05479452,100,92.05479452,46
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2038A,SPO.IT2038A_5_BETA_2011-01-01_00:00:00,44.051943999999992,8.206944,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,93.97260274,100,93.97260274,24.49
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2177A,SPO.IT2177A_5_BETA_2013-05-01_00:00:00,42.944439999999993,13.879440000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,93.69863014,100,93.69863014,52.4
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0755A,SPO.IT0755A_5_BETA_2009-11-04_00:00:00,44.215000000000003,12.056388999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,96.71232877,100,96.71232877,42
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0776A,SPO.IT0776A_5_BETA_1999-11-01_00:00:00,45.849443999999984,9.3958329999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.08219178,100,98.08219178,40.200001
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0832A,SPO.IT0832A_5_BETA_1998-04-01_00:00:00,43.462500000000006,11.876670000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.35616438,100,98.35616438,48
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1328A,SPO.IT1328A_5_BETA_2010-01-05_00:00:00,45.890555999999989,12.308056000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,94.24657534,100,94.24657534,42
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1334A,SPO.IT1334A_5_BETA_2001-01-01_00:00:00,46.495468999999993,11.339969,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,100,100,100,23
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1340A,SPO.IT1340A_5_BETA_2009-08-01_00:00:00,45.399999999999999,11.286109999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,93.97260274,100,93.97260274,52
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1385A,SPO.IT1385A_5_BETA_2009-01-01_00:00:00,45.873888999999998,10.177499999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,95.34246575,100,95.34246575,55.8
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1588A,SPO.IT1588A_5_BETA_2003-08-07_00:00:00,45.816943999999999,8.8202780000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.35616438,100,98.35616438,43.299999
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1878A,SPO.IT1878A_5_gravi_2007-02-05_00:00:00,45.318910000000002,8.4023599999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.26027397,100,97.26027397,50
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2003A,SPO.IT2003A_5_BETA_2014-01-01_00:00:00,41.316669999999995,16.286110000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,94.24657534,100,94.24657534,39
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2013A,SPO.IT2013A_5_BETA_2010-09-05_00:00:00,41.638888999999992,13.323332999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,92.60273973,100,92.60273973,59
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2141A,SPO.IT2141A_5_BETA_2013-01-01_00:00:00,41.630829999999996,15.386670000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,93.69863014,100,93.69863014,30
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2174A,SPO.IT2174A_5_BETA_2013-12-18_00:00:00,41.451121999999991,12.891711000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,96.71232877,100,96.71232877,46
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1665A,SPO.IT1665A_5_BETA_2009-04-01_00:00:00,40.45888999999999,18.116109999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Not valid,Verified,73.97260274,100,73.97260274,32.6
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0753A,SPO.IT0753A_5_nephelometry_beta_2002-03-23_00:00:00,45.891469999999998,10.84449,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,100,100,100,29
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0777A,SPO.IT0777A_5_BETA_1999-11-01_00:00:00,45.697959560000001,9.4061919399999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.53424658,100,97.53424658,55.799999
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0840A,SPO.IT0840A_5_BETA_2000-02-03_00:00:00,45.284721999999995,9.8641670000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,85.47945205,100,85.47945205,64.599998
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0846A,SPO.IT0846A_5_BETA_2002-11-18_00:00:00,45.504722000000001,10.313055999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,92.87671233,100,92.87671233,66.6
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0865A,SPO.IT0865A_5_BETA_2008-03-14_00:00:00,41.595278,12.653611,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.53424658,100,97.53424658,31
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0887A,SPO.IT0887A_5_BETA_2005-08-31_00:00:00,41.99555999999999,12.72639,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.90410959,100,98.90410959,45
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0888A,SPO.IT0888A_5_BETA_2011-02-25_00:00:00,41.730832999999997,13.004443999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.53424658,100,97.53424658,50
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0906A,SPO.IT0906A_5_BETA_1999-10-01_00:00:00,46.167221999999995,9.8705560000000006,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.08219178,100,98.08219178,39.8
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT0952A,SPO.IT0952A_5_BETA_2010-07-26_00:00:00,41.88944399999999,12.266389,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,99.45205479,100,99.45205479,34
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1034A,SPO.IT1034A_5_BETA_1998-02-05_00:00:00,45.66082999999999,9.1569400000000005,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,94.24657534,100,94.24657534,77.400002
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1044A,SPO.IT1044A_5_BETA_2002-08-19_00:00:00,44.052219999999998,12.575559999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.63013699,100,98.63013699,58
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1184A,SPO.IT1184A_5_BETA_2010-06-25_00:00:00,41.53138899999999,12.946111,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.35616438,100,98.35616438,40
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1191A,SPO.IT1191A_5_nephelometry_beta_2008-10-28_00:00:00,46.082529999999998,10.95804,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,95.89041096,100,95.89041096,16
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1336A,SPO.IT1336A_5_BETA_2003-10-15_00:00:00,45.445279999999997,10.963889999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.90410959,100,98.90410959,53
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1523A,SPO.IT1523A_5_BETA_2005-04-20_00:00:00,44.908929999999991,8.2054600000000004,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,83.83561644,100,83.83561644,52
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1532A,SPO.IT1532A_5_gravi_2004-01-01_00:00:00,45.713169999999991,8.2835300000000007,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.90410959,100,98.90410959,35
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1544A,SPO.IT1544A_5_gravi_2003-01-01_00:00:00,44.106667000000002,9.8577779999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.35616438,100,98.35616438,33.5
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1657A,SPO.IT1657A_5_BETA_2009-04-01_00:00:00,40.485560000000007,18.005559999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.26027397,100,97.26027397,35
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1661A,SPO.IT1661A_5_gravi_2009-01-01_00:00:00,44.154722,9.9186110000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,98.08219178,100,98.08219178,29.4
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1739A,SPO.IT1739A_5_BETA_2006-04-08_00:00:00,45.142221999999997,10.045833,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,95.61643836,100,95.61643836,61.6
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1835A,SPO.IT1835A_5_BETA_2006-12-06_00:00:00,41.947778,12.533611000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,95.61643836,100,95.61643836,45
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1848A,SPO.IT1848A_5_BETA_2007-01-15_00:00:00,45.589999999999996,11.037780000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,99.17808219,100,99.17808219,31
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1877A,SPO.IT1877A_5_gravi_2007-03-29_00:00:00,45.041879999999992,7.6259300000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,99.17808219,100,99.17808219,63
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1918A,SPO.IT1918A_5_BETA_2008-11-20_00:00:00,44.825000000000003,11.649722000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,96.98630137,100,96.98630137,47
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1948A,SPO.IT1948A_5_gravi_2009-01-30_00:00:00,44.808010000000003,8.3103099999999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.53424658,100,97.53424658,53
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2039A,SPO.IT2039A_5_gravi_2011-01-01_00:00:00,44.351666999999978,9.2226099999999995,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,93.42465753,100,93.42465753,27.6
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2104A,SPO.IT2104A_5_gravi_2012-01-01_00:00:00,45.664229999999996,8.1598100000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.53424658,100,97.53424658,27
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2108A,SPO.IT2108A_5_BETA_2012-01-01_00:00:00,44.375,8.2986109999999993,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,96.16438356,100,96.16438356,35.5
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2121A,SPO.IT2121A_5_BETA_2012-06-28_00:00:00,45.689439999999998,8.4584399999999995,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,97.80821918,100,97.80821918,38
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2168A,SPO.IT2168A_5_gravi_2010-01-01_00:00:00,45.024940000000001,7.6490499999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,93.15068493,100,93.15068493,65
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT2172A,SPO.IT2172A_5_BETA_2012-10-30_00:00:00,42.099439999999987,11.79806,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,96.16438356,100,96.16438356,37
Italy,2014,2019-02-08T08:42:56.403333Z,STA.IT1535A,SPO.IT1535A_5_BETA_2012-09-29_00:00:00,45.183610999999999,11.311389,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2014-01-01,2015-01-01,Valid,Verified,96.98630137,100,96.98630137,57
Italy,2018,2018-03-31T15:39:00.1Z,STA.IT2018A,SPO.IT2018A_5_BETA_2010-01-01_00:00:00,40.527499999999996,17.587499999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2018-01-01,2019-01-01,Not valid,Verified,0,0,3.56164384,0
