CountryOrTerritory,Namespace,Network,ResponsibleParty,TimeZone,StationName,EoICode,StationType,StationArea,Pollutant,SamplingPointId,Latitude,Longitude,Altitudee,MeasurementRegime,OperationalActivityBegin,OperationalActivityEnd,Sample,SamplingProcess,MeasurementEquipment,MeasurementMethod,SamplingEquipment,AnalyticalTechnique,envelope
Italy,IT.ISPRA.AQD,RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA,Regione Friuli Venezia Giulia,UTC+01,S.Giovanni al Natisone,IT1168A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1168A_5_BETA_2014-03-09_00:00:00,45.973332999999997,13.393333,62,Continuous data collection,2014-03-08T23:00:00Z,,SAM.IT1168A_5_BETA_2014-03-09_00:00:00,SPP.IT1168A_5_BETA_2014-03-09_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Provincial monitoring network of Siracusa,Provincial Administration of Siracusa,UTC+01,SAN CUSMANO,IT0612A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT0612A_5_BETA_2005-08-01_00:00:00,37.122570000000003,15.15157,30,Continuous data collection,2005-07-31T22:00:00Z,2014-12-31T23:00:00Z,SAM.IT0612A_5_BETA_2005-08-01_00:00:00,SPP.IT0612A_5_BETA_2005-08-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Air Quality Monitoring Network of Palermo,Comune,UTC+01,CEP,IT1691A,Traffic,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1691A_5_BETA_2005-01-01_00:00:00,38.135559999999998,13.30861,69,Continuous data collection,2004-12-31T23:00:00Z,2014-12-31T23:00:00Z,SAM.IT1691A_5_BETA_2005-01-01_00:00:00,SPP.IT1691A_5_BETA_2005-01-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Provincial monitoring network of Siracusa,Provincial Administration of Siracusa,UTC+01,CIAPI,IT0615A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT0615A_5_BETA_1992-03-24_00:00:00,37.142499999999998,15.202500000000001,35,Continuous data collection,1992-03-23T23:00:00Z,2014-12-31T23:00:00Z,SAM.IT0615A_5_BETA_1992-03-24_00:00:00,SPP.IT0615A_5_BETA_1992-03-24_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPACAL,ARPACAL,UTC+01,Mezzo Mobile Zona C Serra San Bruno,IT2187A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2187A_5_BETA_2013-01-13_00:00:00,38.577530000000003,16.326699999999999,804,Continuous data collection,2013-01-12T23:00:00Z,2013-12-19T23:00:00Z,SAM.IT2187A_5_BETA_2013-01-13_00:00:00,SPP.IT2187A_5_BETA_2013-01-13_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,AV42 OSPEDALE MOSCATI,IT0935A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0935A_5_nephelometry_2003-07-02_00:00:00,40.92333,14.782220000000001,382,Continuous data collection,2003-07-01T22:00:00Z,2015-06-30T22:00:00Z,SAM.IT0935A_5_nephelometry_2003-07-02_00:00:00,SPP.IT0935A_5_nephelometry_2003-07-02_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI TARANTO,Arpa Puglia,UTC+01,Massafra,IT2021A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2021A_5_BETA_2016-12-21_00:00:00,40.591940000000001,17.115829999999999,118,Continuous data collection,2016-12-20T23:00:00Z,,SAM.IT2021A_5_BETA_2016-12-21_00:00:00,SPP.IT2021A_5_BETA_2016-12-21_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,NA05 SCUOLA VANVITELLI,IT0897A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0897A_5_nephelometry_2001-02-01_00:00:00,40.844439999999999,14.228059999999999,179,Continuous data collection,2001-01-31T23:00:00Z,2014-12-31T23:00:00Z,SAM.IT0897A_5_nephelometry_2001-02-01_00:00:00,SPP.IT0897A_5_nephelometry_2001-02-01_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,SA22 Ospedale via Vernieri,IT1504A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1504A_5_nephelometry_2003-07-03_00:00:00,40.683889999999998,14.76972,35,Continuous data collection,2003-07-02T22:00:00Z,2016-02-21T23:00:00Z,SAM.IT1504A_5_nephelometry_2003-07-03_00:00:00,SPP.IT1504A_5_nephelometry_2003-07-03_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,NA08 OSPEDALE NUOVO PELLEGRINI,IT1495A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1495A_5_nephelometry_2007-12-31_00:00:00,40.872340000000001,14.27547,143,Continuous data collection,2007-12-30T23:00:00Z,2015-12-31T23:00:00Z,SAM.IT1495A_5_nephelometry_2007-12-31_00:00:00,SPP.IT1495A_5_nephelometry_2007-12-31_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Provincial monitoring network of Caltanissetta,PROVINCIA REGIONALE DI CALTANISSETTA,UTC+01,Gela - Capo Soprano,IT2207A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2207A_5_BETA_2014-02-01_00:00:00,37.075693000000001,14.223844,0,Continuous data collection,2014-01-31T23:00:00Z,2014-12-31T23:00:00Z,SAM.IT2207A_5_BETA_2014-02-01_00:00:00,SPP.IT2207A_5_BETA_2014-02-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,COMUNE DI LECCE,Arpa Puglia,UTC+01,LIBERTINI,IT2044A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2044A_5_BETA_2012-01-01_00:00:00,40.351939999999999,18.176670000000001,50,Continuous data collection,2011-12-31T23:00:00Z,2015-12-31T23:00:00Z,SAM.IT2044A_5_BETA_2012-01-01_00:00:00,SPP.IT2044A_5_BETA_2012-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,TIMAVO,IT0702A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0702A_5_BETA_2005-08-01_00:00:00,44.699722000000001,10.624444,50,Continuous data collection,2005-07-31T22:00:00Z,2013-12-31T23:00:00Z,SAM.IT0702A_5_BETA_2005-08-01_00:00:00,SPP.IT0702A_5_BETA_2005-08-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,CE54 SCUOLA SETTEMBRINI,IT1488A,Traffic,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1488A_5_nephelometry_2007-12-31_00:00:00,41.045920000000002,14.37809,71,Continuous data collection,2007-12-30T23:00:00Z,2015-06-11T21:00:00Z,SAM.IT1488A_5_nephelometry_2007-12-31_00:00:00,SPP.IT1488A_5_nephelometry_2007-12-31_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,EDISON SPA,Regione Friuli Venezia Giulia,UTC+01,Malisana,IT2170A,Industrial,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2170A_5_BETA_2007-02-01_00:00:00,45.810830000000003,13.262219999999999,0,Continuous data collection,2007-01-31T23:00:00Z,,SAM.IT2170A_5_BETA_2007-02-01_00:00:00,SPP.IT2170A_5_BETA_2007-02-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,ARPAC - Agenzia Regionale per la Protezione Ambientale Campania,UTC+01,Montefredane,IT2196A,Traffic,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2196A_5_gravi_2014-07-17_00:00:00,40.956139999999998,14.829700000000001,292,Continuous data collection,2014-07-16T22:00:00Z,2014-11-08T23:00:00Z,SAM.IT2196A_5_gravi_2014-07-17_00:00:00,SPP.IT2196A_5_gravi_2014-07-17_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete provinciale Provincia di Ancona,AMMINISTRAZIONE PROVINCIALE DI ANCONA,UTC+01,Ancona - Porto,IT1693A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1693A_5_BETA_2006-01-01_00:00:00,43.614440000000002,13.501390000000001,1,Continuous data collection,2005-12-31T23:00:00Z,2013-04-29T22:00:00Z,SAM.IT1693A_5_BETA_2006-01-01_00:00:00,SPP.IT1693A_5_BETA_2006-01-01_00:00:00,MetOne BAM-1020,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITÀ ARIA AMBIENTE,"Regione Marche - Servizio Tutela, Gesrtione e Assetto del Territorio - PF Valutazioni e autorizzazioni ambientali, qualità dell'aria e protezione naturalistica",UTC+01,MARINA DI MONTEMARCIANO,IT1402A,Traffic,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1402A_5_BETA_2002-09-01_00:00:00,43.648890000000002,13.345000000000001,5,Continuous data collection,2002-08-31T22:00:00Z,2013-04-29T22:00:00Z,SAM.IT1402A_5_BETA_2002-09-01_00:00:00,SPP.IT1402A_5_BETA_2002-09-01_00:00:00,MetOne BAM-1020,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,Regione Sardegna,UTC+01,CENST1,IT1220A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT1220A_5_BETA_2005-01-01_00:00:00,39.080559999999998,8.45472,2,Continuous data collection,2004-12-31T23:00:00Z,2018-09-30T23:00:00Z,SAM.IT1220A_5_BETA_2005-01-01_00:00:00,SPP.IT1220A_5_BETA_2005-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,Regione Sardegna,UTC+01,CEOLB1,IT2005A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2005A_5_BETA_2010-10-14_00:00:00,40.927500000000002,9.491667,17,Continuous data collection,2010-10-13T22:00:00Z,,SAM.IT2005A_5_BETA_2010-10-14_00:00:00,SPP.IT2005A_5_BETA_2010-10-14_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,Regione Sardegna,UTC+01,CENPS7,IT1576A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1576A_5_BETA_2001-03-29_00:00:00,39.203333000000001,8.386111,25,Continuous data collection,2001-03-28T22:00:00Z,,SAM.IT1576A_5_BETA_2001-03-29_00:00:00,SPP.IT1576A_5_BETA_2001-03-29_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,Regione Sardegna,UTC+01,CENS13,IT1350A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1350A_5_BETA_2006-01-01_00:00:00,40.72972,8.553610000000001,180,Continuous data collection,2005-12-31T23:00:00Z,2018-09-30T23:00:00Z,SAM.IT1350A_5_BETA_2006-01-01_00:00:00,SPP.IT1350A_5_BETA_2006-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Aosta Valley Air Quality Network,ARPA Valle d'Aosta,UTC+01,MORGEX,IT0978A,Traffic,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT0978A_5_BETA_2006-01-01_00:00:00,45.7575,7.03694,924,Continuous data collection,2005-12-31T23:00:00Z,2013-12-31T23:00:00Z,SAM.IT0978A_5_BETA_2006-01-01_00:00:00,SPP.IT0978A_5_BETA_2006-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Aosta Valley Air Quality Network,ARPA Valle d'Aosta,UTC+01,AOSTA (PIAZZA PLOUVES),IT0983A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0983A_5_BETA_2012-01-01_00:00:00,45.73583,7.32417,581,Continuous data collection,2011-12-31T23:00:00Z,,SAM.IT0983A_5_BETA_2012-01-01_00:00:00,SPP.IT0983A_5_BETA_2012-01-01_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Sondrio,ARPA LOMBARDIA,UTC+01,SONDRIO - VIA PARIBELLI,IT1967A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1967A_5_BETA_2012-10-09_00:00:00,46.168610000000001,9.880280000000001,290,Continuous data collection,2012-10-08T22:00:00Z,,SAM.IT1967A_5_BETA_2012-10-09_00:00:00,SPP.IT1967A_5_BETA_2012-10-09_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Como,ARPA LOMBARDIA,UTC+01,COMO - VIALE CATTANEO,IT0771A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0771A_5_BETA_2000-01-03_00:00:00,45.80444,9.08361,201,Continuous data collection,2000-01-02T23:00:00Z,,SAM.IT0771A_5_BETA_2000-01-03_00:00:00,SPP.IT0771A_5_BETA_2000-01-03_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Como,ARPA LOMBARDIA,UTC+01,CANTU - VIA MEUCCI,IT1648A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1648A_5_BETA_1999-01-01_00:00:00,45.727220000000003,9.125830000000001,320,Continuous data collection,1998-12-31T23:00:00Z,,SAM.IT1648A_5_BETA_1999-01-01_00:00:00,SPP.IT1648A_5_BETA_1999-01-01_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Milano,ARPA LOMBARDIA,UTC+01,MILANO PASCAL CITTà STUDI,IT1692A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1692A_5_BETA_2007-04-21_00:00:00,45.47833,9.23583,122,Continuous data collection,2007-04-20T22:00:00Z,,SAM.IT1692A_5_BETA_2007-04-21_00:00:00,SPP.IT1692A_5_BETA_2007-04-21_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Cremona,ARPA LOMBARDIA,UTC+01,CREMONA GERRE BORGHI,IT2095A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2095A_5_BETA_2012-01-01_00:00:00,45.109542750000003,10.069241809999999,36,Continuous data collection,2011-12-31T23:00:00Z,,SAM.IT2095A_5_BETA_2012-01-01_00:00:00,SPP.IT2095A_5_BETA_2012-01-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Bergamo,ARPA LOMBARDIA,UTC+01,FILAGO,IT0837A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0837A_5_BETA_2004-10-14_00:00:00,45.63306,9.55639,190,Continuous data collection,2004-10-13T22:00:00Z,,SAM.IT0837A_5_BETA_2004-10-14_00:00:00,SPP.IT0837A_5_BETA_2004-10-14_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,Regione Sardegna,UTC+01,CENMO1,IT1993A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1993A_5_BETA_2010-05-24_00:00:00,39.260556000000001,9.136388999999999,15,Continuous data collection,2010-05-23T22:00:00Z,,SAM.IT1993A_5_BETA_2010-05-24_00:00:00,SPP.IT1993A_5_BETA_2010-05-24_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,Regione Sardegna,UTC+01,CENS16,IT2009A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2009A_5_BETA_2011-02-09_00:00:00,40.724440000000001,8.57611,275,Continuous data collection,2011-02-08T23:00:00Z,,SAM.IT2009A_5_BETA_2011-02-09_00:00:00,SPP.IT2009A_5_BETA_2011-02-09_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE MONITORAGGIO ARIA REGIONE SARDEGNA,Regione Sardegna,UTC+01,CENQU1,IT2040A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2040A_5_BETA_2011-05-19_00:00:00,39.232778000000003,9.188056,8,Continuous data collection,2011-05-18T22:00:00Z,,SAM.IT2040A_5_BETA_2011-05-19_00:00:00,SPP.IT2040A_5_BETA_2011-05-19_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Aosta Valley Air Quality Network,ARPA Valle d'Aosta,UTC+01,AOSTA (Q.RE DORA),IT1725A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1725A_5_BETA_2012-12-19_00:00:00,45.737299999999998,7.34256,570,Continuous data collection,2012-12-18T23:00:00Z,2014-12-31T23:00:00Z,SAM.IT1725A_5_BETA_2012-12-19_00:00:00,SPP.IT1725A_5_BETA_2012-12-19_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Aosta Valley Air Quality Network,ARPA Valle d'Aosta,UTC+01,Aosta Col du Mont,IT2234A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2234A_5_BETA_2015-01-01_00:00:00,45.730659000000003,7.329645,583,Continuous data collection,2014-12-31T23:00:00Z,,SAM.IT2234A_5_BETA_2015-01-01_00:00:00,SPP.IT2234A_5_BETA_2015-01-01_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,COMUNE DI BARI,Arpa Puglia,UTC+01,CAVOUR,IT1621A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1621A_5_BETA_2009-07-01_00:00:00,41.123333000000002,16.873332999999999,10,Continuous data collection,2009-06-30T22:00:00Z,2015-12-31T23:00:00Z,SAM.IT1621A_5_BETA_2009-07-01_00:00:00,SPP.IT1621A_5_BETA_2009-07-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,VI - Ferrovieri,IT1905A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1905A_5_BETA_2017-01-01_00:00:00,45.531944000000003,11.521944,33,Continuous data collection,2016-12-31T23:00:00Z,,SAM.IT1905A_5_BETA_2017-01-01_00:00:00,SPP.IT1905A_5_BETA_2017-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,Regione Piemonte,UTC+01,Cigliano-Autostrada,IT2116A,Traffic,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2116A_5_BETA_2013-05-24_00:00:00,45.294800000000002,8.0434,211,Continuous data collection,2013-05-23T23:00:00Z,2017-12-31T23:00:00Z,SAM.IT2116A_5_BETA_2013-05-24_00:00:00,SPP.IT2116A_5_BETA_2013-05-24_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Bergamo,ARPA LOMBARDIA,UTC+01,OSIO SOTTO,IT1463A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1463A_5_BETA_2000-06-20_00:00:00,45.620582560000003,9.6115435,182,Continuous data collection,2000-06-19T22:00:00Z,,SAM.IT1463A_5_BETA_2000-06-20_00:00:00,SPP.IT1463A_5_BETA_2000-06-20_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Brescia,ARPA LOMBARDIA,UTC+01,BRESCIA - BROLETTO,IT0594A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0594A_5_BETA_2000-06-01_00:00:00,45.54083,10.223610000000001,149,Continuous data collection,2000-05-31T22:00:00Z,,SAM.IT0594A_5_BETA_2000-06-01_00:00:00,SPP.IT0594A_5_BETA_2000-06-01_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Brescia,ARPA LOMBARDIA,UTC+01,REZZATO,IT0846A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT0846A_5_BETA_2002-11-18_00:00:00,45.504722000000001,10.313056,147,Continuous data collection,2002-11-17T23:00:00Z,,SAM.IT0846A_5_BETA_2002-11-18_00:00:00,SPP.IT0846A_5_BETA_2002-11-18_00:00:00,Opsis SM200 Particulate Analyser with PM2.5 & PM10 Heads,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Cremona,ARPA LOMBARDIA,UTC+01,CREMA,IT0839A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT0839A_5_BETA_2007-09-25_00:00:00,45.367220000000003,9.705,79,Continuous data collection,2007-09-24T22:00:00Z,,SAM.IT0839A_5_BETA_2007-09-25_00:00:00,SPP.IT0839A_5_BETA_2007-09-25_00:00:00,Unknown,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Bergamo,ARPA LOMBARDIA,UTC+01,CALUSCO,IT1876A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1876A_5_BETA_2006-06-30_00:00:00,45.683332999999998,9.466666999999999,273,Continuous data collection,2006-06-29T22:00:00Z,,SAM.IT1876A_5_BETA_2006-06-30_00:00:00,SPP.IT1876A_5_BETA_2006-06-30_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Brescia,ARPA LOMBARDIA,UTC+01,BRESCIA VILLAGGIO SERENO,IT1737A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1737A_5_BETA_2006-01-01_00:00:00,45.515278000000002,10.219443999999999,70,Continuous data collection,2005-12-31T23:00:00Z,,SAM.IT1737A_5_BETA_2006-01-01_00:00:00,SPP.IT1737A_5_BETA_2006-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Sondrio,ARPA LOMBARDIA,UTC+01,SONDRIO - VIA MAZZINI,IT0906A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0906A_5_BETA_1999-10-01_00:00:00,46.167222000000002,9.870556000000001,307,Continuous data collection,1999-09-30T22:00:00Z,,SAM.IT0906A_5_BETA_1999-10-01_00:00:00,SPP.IT0906A_5_BETA_1999-10-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
